age,gender,residence,city,city_rank,series_dev,series_group,emui_dev,device_name,device_size,creat_type_cd,slot_id,u_refreshTimes_x,u_feedLifeCycle_x,u_phonePrice,u_browserLifeCycle,u_browserMode,u_feedLifeCycle_y,u_refreshTimes_y,i_regionEntity,i_cat,i_dislikeTimes,i_upTimes,i_dtype,e_ch,e_m,e_po,e_rn,e_section,label_y,cillabel,pro,label_x
6,2,29,147,4,17,5,21,197,1521,8,57,5,17,16,17,13,17,8,2306,47,1,0,13,19,265,2,1,0,-1,-1,100,0
3,2,47,451,2,17,5,10,144,2587,8,38,9,17,10,17,13,17,9,2300,77,0,0,13,19,623,10,1,0,1,-1,94,0
5,3,42,280,5,20,6,20,160,2110,8,42,2,17,16,17,13,17,6,-1,211,6,4,13,19,1247,6,1,0,-1,-1,0,0
3,2,17,378,2,17,5,10,296,1516,8,55,8,17,10,17,13,17,4,1,189,3,9,11,19,1299,12,3,0,-1,-1,98,0
5,2,18,187,2,31,7,20,197,2101,8,39,0,16,15,16,16,16,0,32,108,0,9,13,19,457,6,1,1,-1,-1,0,0
8,2,20,400,2,31,6,20,190,2399,8,54,6,17,13,17,14,11,2,871,210,1,4,10,19,196,9,2,0,-1,-1,100,1
8,2,46,324,5,34,6,31,340,1143,8,56,4,17,10,17,15,17,8,-16,26,0,2,11,19,502,11,1,0,-1,-1,0,0
8,2,34,382,2,34,6,20,312,1740,8,12,5,17,16,17,15,17,8,-17,170,8,9,10,19,1296,6,1,0,1,-1,0,0
3,2,13,280,4,20,6,28,201,1531,8,60,9,15,14,17,13,17,2,2470,45,9,9,13,11,1297,11,1,0,-1,-1,98,0
5,2,33,171,2,16,3,20,282,1471,8,39,7,17,15,11,15,16,0,1561,107,0,8,11,19,610,9,14,1,-1,-1,0,0
7,4,12,353,4,17,5,21,113,2108,8,26,4,17,16,17,14,17,2,1591,208,0,0,13,19,1029,11,1,0,-1,-1,96,0
3,2,18,231,2,33,7,19,178,2120,8,47,0,16,15,16,15,16,0,-27,54,0,1,13,19,1238,6,1,1,-1,-1,0,0
3,2,27,193,4,34,2,19,185,1456,8,58,0,11,16,12,10,11,0,12,103,7,2,13,19,1396,5,1,1,-1,-1,99,0
7,2,18,338,2,34,5,19,245,1796,8,40,9,17,16,17,10,11,4,-19,26,7,9,13,19,1285,10,1,1,1,-1,0,0
3,2,44,264,4,15,6,33,207,943,8,51,6,11,16,16,13,10,0,-24,57,0,9,13,19,1388,6,1,0,-1,-1,0,0
5,2,17,264,5,33,6,20,226,2126,8,17,0,16,15,16,16,16,0,-9,98,4,8,13,11,500,6,1,1,-1,-1,0,0
3,2,44,314,4,35,6,19,250,2430,8,50,0,16,15,16,15,11,0,903,13,0,9,11,19,1094,4,2,0,-1,-1,0,0
3,2,45,203,2,16,7,20,216,2493,8,44,5,17,16,17,13,17,7,-23,204,9,4,11,19,1280,2,1,0,-1,-1,0,0
5,2,21,165,5,34,6,16,272,2115,8,14,0,16,15,16,16,16,0,-8,98,0,8,13,19,1118,6,6,0,-1,-1,0,0
5,2,18,222,2,34,7,21,293,1070,8,53,6,17,14,17,14,17,6,-20,11,0,8,13,19,1270,9,11,0,-1,-1,0,0
8,2,44,362,5,16,5,30,121,2433,8,22,2,17,16,17,13,17,4,-14,80,6,7,13,19,841,7,2,0,1,-1,0,0
3,2,20,409,5,11,4,21,164,1874,8,40,2,17,10,17,14,17,1,-6,131,0,9,12,19,639,5,1,1,-1,-1,0,0
7,2,18,157,3,11,4,28,278,2114,8,49,6,16,15,16,15,13,3,-19,138,0,9,13,19,1169,6,1,1,-1,-1,0,0
6,4,21,354,2,25,6,20,319,2342,8,38,5,11,16,11,10,16,6,-3,204,0,2,13,19,156,10,6,0,-1,-1,0,0
5,2,26,314,4,24,6,36,222,1507,8,48,7,17,16,17,15,14,4,-10,175,7,9,10,19,1242,18,1,1,-1,-1,0,0
3,2,27,176,5,31,5,19,205,2113,8,37,0,16,15,16,16,16,0,-29,97,0,5,13,19,1021,6,5,0,-1,-1,0,0
3,2,21,97,5,31,4,20,222,1083,8,54,2,17,14,17,13,17,5,-15,37,9,2,11,19,64,6,1,0,-1,-1,0,0
3,2,18,297,2,34,7,20,161,1444,8,53,0,11,11,17,11,10,0,-5,148,0,8,13,19,1233,10,1,1,-1,-1,0,0
5,2,44,155,2,16,5,20,222,2511,8,38,8,17,16,17,13,17,1,-18,97,0,9,13,19,335,2,1,1,-1,-1,0,0
3,2,25,411,3,17,5,13,191,2495,8,58,9,17,10,17,14,17,8,-9,132,0,0,13,19,622,5,5,0,-1,-1,0,0
3,2,30,393,3,17,5,30,129,2143,8,63,6,17,14,17,14,17,6,-2,27,0,0,12,11,1428,8,1,0,1,-1,0,0
7,2,31,277,5,25,5,28,310,2433,8,52,8,17,10,17,10,17,9,2374,172,1,0,13,19,891,16,4,0,-1,-1,0,0
8,2,21,161,4,15,7,20,221,2482,8,45,7,11,14,17,14,17,2,2359,70,1,0,13,19,147,7,1,0,1,-1,0,0
8,2,13,329,4,16,2,28,144,1498,8,54,0,16,15,16,11,11,0,-9,110,7,6,13,11,1033,10,1,1,-1,-1,0,0
5,2,34,247,4,31,6,19,353,2106,8,37,4,16,15,11,10,16,5,-10,56,2,4,11,19,305,6,1,0,-1,-1,0,0
8,2,45,326,2,13,6,20,249,1996,8,16,5,11,16,17,15,15,4,574,109,1,6,13,11,582,6,1,0,-1,-1,72,0
8,4,34,189,4,34,7,28,180,2109,8,60,0,16,15,16,10,16,0,-23,101,7,8,13,19,131,6,1,0,-1,-1,1,0
5,2,27,388,2,32,7,35,198,1546,8,48,7,17,14,17,13,17,9,-15,209,0,4,11,19,1097,7,2,0,-1,-1,98,0
5,2,18,186,2,34,6,19,364,2097,8,65,8,17,15,16,15,11,4,2,109,4,9,11,19,928,9,1,1,-1,-1,0,0
3,4,45,373,2,35,6,21,304,2107,8,50,4,17,16,17,14,17,8,2542,171,0,9,13,19,995,11,1,0,-1,-1,0,0
7,2,18,209,5,34,5,28,159,1563,8,12,4,17,14,17,13,17,8,-16,163,2,0,11,19,1080,11,1,0,-1,-1,0,0
6,2,30,350,2,17,6,10,146,1486,8,40,8,17,16,17,14,11,8,-9,109,0,0,13,19,1587,7,1,1,-1,-1,0,0
3,2,16,139,2,17,6,20,99,1517,8,51,6,17,10,17,14,17,6,2,22,1,9,11,19,1286,7,2,0,1,-1,0,0
8,2,26,104,2,31,7,20,214,2392,8,31,4,17,16,11,13,11,6,1034,141,0,1,11,19,1053,7,1,0,-1,-1,0,0
3,2,15,90,2,34,6,20,287,2111,8,43,4,17,16,17,13,17,5,-11,34,4,9,11,19,919,5,4,0,-1,-1,0,0
3,2,27,362,3,32,4,28,151,1767,5,18,4,17,10,17,14,17,8,-12,55,2,0,14,19,1011,10,17,0,-1,-1,0,0
7,2,13,162,2,23,8,20,278,2098,8,22,0,17,15,11,10,10,0,6,112,4,9,10,19,830,6,7,1,-1,-1,0,0
9,2,30,171,3,18,2,28,203,1469,8,57,2,17,16,17,11,17,6,2412,21,1,0,13,19,1047,6,1,0,-1,-1,0,0
4,2,14,376,2,17,3,29,144,2422,8,22,8,17,16,11,13,10,2,2184,208,0,2,13,19,1104,7,1,1,-1,-1,0,0
7,2,43,163,5,17,8,21,123,1984,8,55,4,17,14,17,14,17,6,1441,97,2,9,11,19,-159,7,11,0,-1,-1,0,0
3,2,20,280,2,34,8,35,120,1752,8,23,7,17,16,17,15,17,4,18,78,2,8,13,19,-150,10,2,1,-1,-1,0,0
4,4,26,365,2,17,2,11,318,2410,8,11,5,17,11,17,14,17,6,579,4,1,2,11,19,1036,6,2,0,-1,-1,0,0
2,2,28,218,2,17,3,29,224,1569,8,51,7,17,14,17,14,17,9,1,130,4,0,11,19,-74,7,1,0,-1,-1,0,1
3,2,31,84,3,31,6,21,385,1784,8,51,8,11,16,17,11,11,6,1405,100,6,9,13,11,1070,7,1,1,-1,-1,0,0
5,2,17,296,2,34,7,28,310,2114,8,54,0,16,15,14,16,11,0,-16,136,0,1,13,19,1313,6,1,1,-1,-1,0,0
3,2,26,313,2,16,3,12,225,1775,8,64,5,17,16,17,13,17,6,-8,68,0,9,11,19,1006,15,1,0,-1,-1,0,0
5,2,27,272,2,30,7,19,273,2111,8,42,0,16,15,16,16,16,0,-17,108,0,8,10,19,243,7,10,0,-1,-1,0,0
9,2,27,391,2,17,5,12,116,2640,8,15,9,17,10,17,14,17,9,-8,62,0,0,13,19,1262,9,10,0,1,-1,99,0
8,2,30,236,2,17,5,20,334,2102,8,60,0,16,11,16,15,16,4,-10,82,6,9,11,19,430,10,1,0,-1,-1,0,0
5,2,33,156,2,17,6,11,215,2484,8,35,5,15,16,17,14,17,2,-16,95,0,2,13,19,831,6,2,1,-1,-1,0,0
2,2,21,333,2,34,5,19,225,2108,8,45,4,11,15,17,13,15,2,1564,22,0,9,13,19,821,7,1,1,-1,-1,21,0
3,4,17,236,2,16,2,20,91,2472,8,55,9,17,14,17,14,17,9,2417,129,1,0,13,19,815,7,2,0,-1,-1,0,0
3,2,33,344,5,17,7,20,222,1741,8,73,5,17,16,17,15,17,7,1511,213,2,9,11,19,715,11,1,0,-1,-1,0,0
2,2,33,172,2,34,7,19,202,1807,8,38,0,16,15,16,10,11,0,-1,204,0,9,11,19,1330,6,1,0,-1,-1,0,0
3,4,34,302,5,27,5,13,237,1157,8,25,5,17,14,17,13,17,8,2355,195,9,9,13,19,1490,6,1,1,-1,-1,0,0
8,2,34,218,2,34,5,28,159,1460,8,15,4,15,16,16,13,17,6,-21,100,6,9,13,19,1034,7,1,1,-1,-1,0,0
8,2,14,164,2,34,7,20,307,1521,8,14,8,16,15,16,10,16,0,-16,98,0,9,12,11,237,6,1,1,1,-1,0,0
2,2,18,301,2,16,2,20,353,1719,8,54,0,16,13,16,16,10,0,10,50,2,9,13,19,1338,6,3,0,-1,-1,0,1
8,2,13,155,2,16,5,12,180,2136,8,37,9,17,10,17,13,17,7,-19,199,0,0,11,19,1077,2,1,0,1,-1,0,0
7,2,42,261,5,16,3,13,345,2453,8,54,7,17,16,17,14,17,8,-13,22,1,6,11,11,125,2,2,0,-1,-1,0,0
8,2,33,282,5,31,8,20,203,1812,8,55,6,17,13,17,10,17,7,8,96,1,9,11,19,76,6,1,0,-1,-1,0,0
3,3,42,116,2,32,2,20,128,1781,8,27,4,17,10,17,14,17,8,2218,109,9,2,12,19,690,7,1,0,-1,-1,0,0
5,2,45,238,2,31,6,19,231,2105,8,25,0,16,15,16,15,10,0,-17,176,6,0,10,19,305,11,1,1,-1,-1,0,0
7,2,33,189,3,17,4,21,185,1324,8,29,5,17,14,17,14,17,5,-9,168,0,9,13,19,659,4,1,1,-1,-1,0,0
8,4,33,361,2,34,7,28,213,1057,8,44,5,17,10,17,14,11,2,5,219,9,8,13,19,1155,13,1,0,-1,-1,0,0
2,2,21,136,4,17,5,11,214,2638,8,34,9,17,16,17,14,17,9,-15,20,1,0,13,19,712,9,1,0,1,-1,95,0
2,4,17,110,2,34,5,21,113,2108,8,48,5,17,14,17,14,17,5,2562,20,7,9,13,19,1312,6,1,0,-1,-1,0,0
5,4,30,93,2,31,8,35,237,2108,8,54,0,14,16,16,16,16,0,-5,144,0,2,13,19,1364,10,6,0,-1,-1,0,0
3,2,21,116,5,17,5,32,278,1619,8,56,8,17,14,17,13,17,7,-10,134,7,2,13,19,1008,15,1,0,1,-1,71,0
3,2,26,261,3,35,7,28,298,2105,8,53,2,17,16,17,13,10,8,680,98,9,9,10,19,1104,6,1,1,-1,-1,0,0
7,2,43,110,2,31,6,20,216,2111,8,55,4,17,13,17,14,11,7,6,53,0,0,11,19,104,8,1,0,-1,-1,0,0
2,2,13,277,3,16,5,14,280,2472,8,70,2,17,10,17,14,17,8,-2,109,0,0,13,11,1230,4,4,0,-1,-1,20,0
7,4,44,334,2,16,5,21,272,1941,8,54,9,17,14,17,13,17,9,-21,172,0,0,13,19,1222,7,2,0,1,-1,79,0
8,2,44,182,2,33,7,21,375,2095,8,51,4,17,10,17,13,17,7,2414,107,4,2,12,19,1058,6,2,0,-1,-1,0,0
3,2,17,380,4,17,6,27,329,2102,8,39,6,11,16,17,14,10,6,1026,98,9,7,12,19,1096,7,1,0,-1,-1,0,0
7,2,34,330,3,16,8,33,228,1468,8,51,5,17,16,17,15,11,6,2405,38,1,9,11,19,943,7,2,0,-1,-1,103,0
8,2,17,222,3,32,4,28,224,2406,8,40,5,11,16,17,13,17,4,-11,142,3,2,11,16,248,2,1,0,-1,-1,0,0
9,2,26,321,3,20,5,20,193,1853,8,50,5,17,16,17,14,17,2,2183,100,9,0,10,19,1016,7,1,0,-1,-1,0,1
3,4,25,169,2,35,2,36,209,2392,8,57,4,17,10,17,13,17,4,1412,98,0,0,13,19,876,13,1,1,-1,-1,0,0
2,2,34,331,2,17,5,12,224,1315,8,53,4,17,10,17,13,17,9,2328,200,3,6,13,19,1433,8,1,0,-1,-1,0,0
8,2,43,123,2,17,2,23,202,1550,8,18,6,17,16,17,13,17,9,-2,172,8,0,13,11,1269,7,7,0,-1,-1,101,0
8,2,17,97,3,34,5,23,235,1801,8,60,6,17,14,17,14,17,7,516,2,8,2,13,19,1160,9,2,0,-1,-1,0,0
8,2,27,201,2,35,6,27,386,1051,8,35,0,15,16,17,15,17,4,-9,70,3,4,11,19,1455,16,9,0,-1,-1,74,0
3,2,17,340,4,21,7,20,231,2187,8,43,7,17,16,17,10,17,2,-13,165,4,2,10,19,612,15,1,0,-1,-1,21,1
8,2,22,137,4,34,7,19,155,2123,8,60,0,16,15,16,16,16,0,-1,132,3,2,13,19,572,6,11,1,-1,-1,0,0
6,2,18,259,2,32,7,15,243,2115,8,56,0,16,15,16,10,16,0,-9,129,1,9,13,19,210,6,1,1,1,-1,0,0
9,2,34,228,5,16,6,21,166,2428,8,10,5,17,14,17,13,17,9,-12,195,3,0,13,19,908,9,1,1,-1,-1,0,0
2,2,21,110,2,35,6,20,252,1482,8,12,8,17,16,16,11,16,0,15,97,7,7,13,19,1076,6,6,0,-1,-1,101,0
5,4,13,282,3,17,5,21,129,2503,8,39,9,17,10,17,14,17,9,-8,70,1,2,13,19,232,10,4,0,1,-1,0,0
2,4,32,341,2,34,4,20,206,2360,8,67,2,17,13,17,16,17,2,-1,170,6,9,11,19,904,9,4,0,1,-1,99,0
3,3,18,320,2,32,6,20,348,1772,8,65,0,11,15,17,10,16,7,953,76,0,5,11,19,1036,9,1,0,-1,-1,0,0
3,2,34,394,4,34,7,12,150,2114,8,54,0,16,15,16,11,16,0,135,101,0,1,11,19,1224,6,1,1,1,-1,0,0
3,2,27,153,5,34,4,30,350,1738,8,26,5,17,16,11,15,17,6,14,101,9,0,13,19,308,6,1,0,-1,-1,0,0
7,2,43,391,4,13,5,27,251,2444,8,4,9,17,14,17,11,17,9,-15,96,0,0,13,19,896,9,7,0,-1,-1,0,0
8,2,21,188,2,17,5,33,120,1630,8,38,6,17,10,17,14,17,6,-12,36,0,0,13,19,936,14,1,0,-1,-1,0,0
5,2,44,349,4,16,7,19,251,1198,8,58,0,16,15,16,16,16,0,-1,173,0,6,11,19,490,6,1,0,-1,-1,0,0
7,2,18,102,2,16,6,19,268,2113,8,46,0,16,15,16,16,16,0,-6,173,9,2,13,19,858,8,1,1,-1,-1,104,0
2,2,44,213,2,17,4,20,96,1576,8,57,2,17,16,17,11,17,2,-7,20,0,2,10,19,676,9,1,1,-1,-1,0,0
5,2,31,252,4,30,7,32,240,2459,8,62,0,16,15,16,16,16,0,-8,114,0,0,13,19,198,6,2,0,-1,-1,0,0
5,2,21,358,4,33,5,20,196,2120,8,20,0,16,15,16,16,16,0,-7,109,0,8,13,19,258,1,1,1,1,-1,0,0
5,2,17,410,3,15,4,12,281,2481,8,53,9,17,10,17,14,17,9,2508,81,4,1,13,19,269,7,2,0,1,-1,0,0
3,2,30,359,2,16,7,19,237,2113,8,55,0,16,15,16,16,16,0,-5,112,0,8,13,19,1174,6,2,1,-1,-1,0,0
5,2,18,158,2,34,7,19,321,2106,8,15,0,16,15,16,16,16,0,-6,115,0,8,13,19,111,6,1,1,-1,-1,0,0
5,3,20,175,2,34,2,20,227,1489,8,56,7,17,14,17,14,17,6,0,16,2,8,13,19,1101,6,2,1,-1,-1,0,0
5,4,20,368,2,16,3,32,312,2450,8,47,8,17,16,15,10,17,5,-2,10,0,9,13,19,220,6,1,0,-1,-1,0,0
7,3,17,438,5,23,5,20,253,2473,8,37,9,17,10,17,14,17,8,628,33,0,0,13,19,1590,7,1,0,1,-1,97,0
7,3,13,396,2,17,6,21,309,1593,8,9,4,17,14,17,14,17,7,-10,94,6,8,13,19,968,5,2,0,-1,-1,0,0
5,2,27,184,2,16,6,32,213,1791,8,52,6,17,14,17,15,17,7,-7,130,7,7,10,19,1322,2,2,1,-1,-1,0,0
9,2,18,367,4,16,5,20,244,1567,8,63,5,17,16,17,13,17,7,-2,16,0,9,11,19,1373,4,11,0,-1,-1,0,0
3,2,45,119,4,18,4,9,182,1763,8,66,4,17,16,17,14,17,6,-11,196,0,2,11,19,1227,11,1,1,-1,-1,0,0
5,2,18,144,2,31,8,28,170,1077,8,53,5,17,16,17,10,17,9,1505,14,9,2,11,19,421,6,7,1,-1,-1,0,0
5,2,46,312,2,16,6,28,134,1482,8,23,0,16,15,16,15,16,0,-17,40,6,9,12,19,1388,6,1,0,-1,-1,0,0
8,2,34,381,2,17,7,12,152,1582,8,40,5,17,10,17,14,11,2,-7,114,0,0,11,16,1178,6,5,0,-1,-1,0,0
8,2,47,245,2,16,6,19,344,1513,8,36,0,15,16,11,11,11,5,16,168,7,9,13,19,634,6,10,0,1,-1,0,0
8,2,47,138,2,33,7,28,150,2107,8,55,0,16,15,16,16,16,0,7,98,0,2,10,19,547,6,8,1,-1,-1,0,0
2,2,25,113,5,26,2,32,126,2113,8,23,8,17,10,17,14,17,9,0,135,0,0,13,19,615,6,2,0,-1,-1,0,0
5,2,27,277,5,34,4,19,216,2091,8,21,0,11,15,16,16,16,0,0,208,0,7,13,19,1220,6,1,1,-1,-1,0,1
7,2,44,211,5,16,6,20,205,1838,8,38,6,17,16,17,14,17,9,-3,49,0,0,13,19,6,6,1,0,-1,-1,0,0
5,2,21,177,2,34,6,28,166,1708,8,36,4,11,16,16,15,13,3,284,162,8,0,13,19,845,4,1,0,-1,-1,0,0
9,2,27,354,4,34,5,19,330,1060,8,27,0,16,15,16,16,16,0,10,20,1,7,11,19,1381,6,2,1,-1,-1,0,0
3,2,44,312,5,16,6,18,329,2096,8,41,4,17,14,17,15,11,6,982,97,0,9,11,19,1149,7,1,0,-1,-1,0,0
9,4,34,270,5,17,3,20,145,2020,8,38,6,17,10,17,14,17,5,-13,67,0,0,11,11,1400,5,1,0,-1,-1,0,0
6,2,26,221,2,10,4,21,131,2031,8,35,5,17,14,17,11,17,6,2628,77,0,8,13,19,-36,10,3,0,-1,-1,74,0
5,4,21,167,2,24,5,20,148,2105,8,45,8,17,16,17,11,11,7,-10,117,0,8,11,19,31,7,1,1,-1,-1,0,0
2,2,33,168,2,17,4,21,204,2116,8,69,7,17,14,17,14,17,2,-2,107,0,0,10,19,740,7,2,0,-1,-1,18,0
5,3,43,391,3,18,5,28,176,2445,8,57,9,17,10,17,14,17,9,-10,207,0,4,13,19,1450,2,2,0,1,-1,0,0
7,2,18,155,2,34,6,19,243,2107,8,56,0,16,15,16,16,11,8,7,79,0,8,13,19,219,6,1,0,-1,-1,0,0
3,2,26,89,2,33,7,38,309,2210,8,24,7,17,14,17,14,17,2,-45,136,9,9,13,19,795,6,1,0,1,-1,100,0
7,4,29,181,5,15,6,32,102,2409,8,43,2,17,14,17,11,17,2,2602,112,6,9,10,19,1140,20,1,1,1,-1,0,0
2,2,17,339,5,31,2,20,311,2165,8,49,6,11,10,16,10,14,4,1,144,7,2,11,19,991,5,1,1,-1,-1,0,0
7,2,17,351,5,17,6,18,150,2366,8,14,4,17,16,17,10,17,2,122,96,2,9,11,19,921,6,1,0,-1,-1,0,0
7,2,33,239,2,17,6,20,163,1162,8,23,5,17,14,17,13,17,9,-9,70,0,2,13,11,795,17,1,0,-1,-1,99,0
3,2,30,175,2,21,4,28,247,1455,8,53,7,11,16,11,10,17,5,-8,95,0,9,11,19,660,2,1,0,-1,-1,0,0
3,2,18,99,2,20,5,20,151,1481,8,62,2,17,13,17,15,10,4,-7,101,1,9,11,19,591,5,1,1,-1,-1,0,0
7,2,21,137,2,20,4,21,356,1081,5,16,4,17,16,17,14,17,2,112,109,6,9,11,3,293,11,1,1,-1,-1,0,0
5,2,13,381,2,17,2,21,157,2107,8,57,2,17,16,17,14,17,5,-3,139,0,9,13,19,1400,6,1,1,1,-1,0,0
5,2,21,162,5,34,6,19,248,2108,8,38,0,16,15,16,16,16,0,-7,76,0,7,13,19,1118,10,3,0,-1,-1,0,0
7,3,17,294,4,17,5,14,315,2462,8,35,9,17,10,17,14,17,4,-4,110,4,0,13,19,1211,1,4,0,1,-1,95,0
5,2,34,358,5,16,5,20,242,2121,8,38,2,17,14,17,10,11,4,182,200,9,5,13,19,1047,11,2,1,-1,-1,0,0
3,2,20,336,2,16,6,23,232,2490,8,18,3,17,16,17,13,17,7,-16,112,6,9,13,19,1031,7,1,1,-1,-1,81,0
3,2,21,178,5,17,8,20,191,2116,8,53,2,17,14,17,10,17,4,-10,202,2,8,13,19,1212,4,1,0,-1,-1,102,0
7,2,26,106,5,32,6,12,116,2216,8,27,6,17,14,17,14,17,4,-4,201,0,9,10,19,-114,5,8,0,1,-1,0,0
5,2,17,259,2,34,6,31,297,2103,8,56,0,17,16,16,11,10,0,-8,100,6,0,13,19,1535,13,1,1,-1,-1,0,0
8,2,34,180,2,15,4,19,178,1739,8,46,6,11,16,17,14,17,7,-1,50,0,8,13,19,283,6,3,1,-1,-1,0,1
3,2,30,166,3,24,5,31,121,2460,8,59,2,15,16,17,10,17,2,7,99,9,8,10,19,529,5,1,0,-1,-1,0,0
7,4,18,155,2,26,2,32,307,1589,8,36,5,17,10,17,14,17,2,-11,200,0,9,13,19,1218,16,1,0,-1,-1,99,0
5,2,34,142,5,15,7,28,192,2433,8,49,0,16,15,16,15,16,0,825,99,6,0,13,19,649,6,1,0,-1,-1,0,0
7,2,17,399,5,17,2,11,113,2473,8,30,9,17,10,17,14,17,9,2449,112,6,0,13,11,1338,10,3,0,1,-1,0,0
8,4,33,190,5,33,5,22,265,2059,8,73,9,17,14,17,14,17,7,-10,195,0,6,11,19,751,2,3,0,-1,-1,19,0
5,2,18,274,2,31,7,19,224,2120,8,46,0,16,15,16,15,16,0,-5,195,9,0,13,19,618,1,2,0,-1,-1,0,0
7,2,17,418,2,30,5,32,230,2457,8,52,9,17,14,17,14,17,9,-1,219,0,2,13,19,640,11,2,0,1,-1,102,0
3,2,14,174,3,15,6,21,311,2439,8,44,9,17,10,17,14,17,5,-8,131,1,9,11,19,604,11,1,0,-1,-1,0,0
8,2,19,158,2,35,5,20,168,2111,8,9,8,17,13,17,10,17,4,-12,104,2,6,13,11,806,1,2,1,-1,-1,0,0
8,2,34,320,2,16,5,11,92,2508,8,40,9,17,10,17,14,17,9,2427,33,0,0,13,19,1521,9,8,0,-1,-1,0,0
8,2,27,163,4,17,2,30,213,2108,8,43,4,17,10,17,10,17,7,-1,11,0,4,10,19,1009,7,7,0,1,-1,99,0
3,2,33,159,5,34,2,20,239,1796,8,36,4,17,16,17,13,17,7,2282,33,3,9,11,19,1211,7,1,0,-1,-1,0,0
8,2,17,107,3,30,4,20,326,2539,8,14,8,17,10,17,13,17,9,1469,106,4,4,14,19,982,7,1,0,-1,-1,101,0
7,2,27,315,2,17,7,31,171,1546,8,28,5,17,10,17,13,17,4,2215,97,0,8,10,19,1287,11,1,1,1,-1,0,0
4,2,17,401,2,21,5,21,216,2367,8,42,8,17,16,17,14,17,4,-16,95,0,2,10,19,927,6,1,0,-1,-1,0,0
6,2,28,149,2,30,5,19,239,2116,8,41,0,16,15,16,16,16,0,-12,164,6,9,13,19,1245,6,1,0,-1,-1,0,0
5,2,27,288,2,16,7,19,348,2124,8,32,0,16,15,11,16,16,0,8,18,0,9,11,19,1520,10,1,1,-1,-1,104,0
3,2,21,174,2,35,6,20,350,2374,8,36,5,17,10,17,11,17,8,-6,111,9,6,13,19,481,6,2,1,-1,-1,0,0
3,2,34,239,2,34,5,20,150,2112,8,57,0,16,15,16,16,16,0,-9,26,6,6,13,19,659,4,1,1,-1,-1,0,0
2,2,31,335,4,17,7,22,264,1188,8,51,7,17,10,17,10,17,5,1307,92,6,0,12,19,1133,2,1,0,-1,-1,0,0
9,3,34,319,2,16,5,12,206,1973,8,34,9,17,10,17,14,17,9,-5,109,1,0,13,11,1345,9,2,0,-1,-1,0,0
9,2,26,311,2,16,5,20,124,2395,8,49,2,17,16,17,14,17,4,-3,166,4,5,13,19,-97,6,2,0,-1,-1,98,0
3,2,21,344,2,32,5,20,131,1765,8,53,6,17,10,17,13,17,0,2284,110,0,2,11,19,714,13,2,1,-1,-1,0,0
5,4,46,246,4,34,6,20,297,2109,8,22,8,15,15,16,16,13,0,9,204,6,9,13,19,590,11,1,0,-1,-1,0,0
5,2,31,370,5,17,5,10,234,1853,8,18,5,17,14,17,14,17,9,1309,73,0,0,11,19,1564,7,2,0,1,-1,0,0
8,2,26,160,5,17,3,21,232,2116,5,21,8,17,16,17,14,17,5,2485,19,4,9,13,19,1405,1,1,0,-1,-1,0,0
3,4,21,147,2,34,8,29,349,1777,8,7,8,17,10,17,14,17,9,-13,6,4,8,11,19,135,6,1,0,1,-1,0,0
5,2,27,307,2,34,7,12,207,2097,8,38,8,11,10,17,11,17,0,2761,209,6,1,10,11,1146,6,9,1,1,-1,0,0
5,2,17,357,2,16,2,31,249,2112,8,52,9,17,16,17,14,17,9,2377,9,0,0,13,19,274,6,3,0,-1,-1,0,0
2,2,16,396,5,17,7,30,265,1845,8,31,8,17,14,17,11,17,5,10,22,1,6,13,19,1064,11,1,1,1,-1,0,0
3,2,16,322,2,34,6,12,202,2103,8,56,4,15,16,17,13,17,5,-5,81,9,8,13,3,989,11,1,1,-1,-1,0,0
5,2,46,399,2,34,6,19,221,2113,8,37,6,14,16,17,10,13,0,0,77,7,0,13,19,989,6,1,0,-1,-1,0,0
5,2,27,354,2,16,6,19,173,2128,8,61,0,16,15,16,16,16,0,152,44,0,8,11,19,1277,6,12,1,-1,-1,0,0
3,2,26,169,2,17,5,20,288,1561,8,25,7,17,16,17,14,17,8,2384,110,0,8,13,19,875,7,1,0,-1,-1,0,0
7,2,33,105,4,17,6,21,144,2119,8,55,5,17,11,17,16,11,6,-1,98,0,7,11,19,996,6,1,1,-1,-1,0,0
5,2,13,350,5,16,6,20,184,1563,8,62,9,17,10,17,10,17,4,3,10,0,9,13,19,511,5,2,0,1,-1,0,0
8,2,44,147,5,31,3,20,195,2109,8,36,0,11,16,15,17,10,4,-16,169,6,5,13,19,1045,6,12,1,-1,-1,0,0
7,4,18,369,4,16,7,13,238,1924,8,10,5,17,14,17,14,17,9,2283,10,1,2,13,19,247,9,7,0,-1,-1,0,1
3,4,46,323,3,21,5,21,227,2134,8,27,9,17,10,17,14,17,9,613,24,0,2,13,19,177,6,7,0,-1,-1,0,0
2,4,21,129,5,11,5,20,166,2457,8,53,9,17,10,17,14,17,6,1378,80,1,0,13,19,332,10,2,0,1,-1,0,1
5,2,27,152,2,35,3,21,336,1516,8,46,6,17,16,11,14,17,8,-13,141,9,2,13,19,354,6,1,1,-1,-1,0,0
9,2,43,144,4,17,8,29,168,2211,8,57,6,17,16,17,10,17,8,-17,165,3,9,11,19,1407,6,1,0,-1,-1,0,0
