u_phonePrice,u_browserLifeCycle,u_browserMode,u_feedLifeCycle,u_refreshTimes,i_regionEntity,i_cat,i_dislikeTimes,i_upTimes,i_dtype,e_ch,e_m,e_po,e_rn,e_section,cillabel,pro,label
15,16,11,16,0,2739,50,9,3,11,19,240,7,1,1,0,0,0
10,17,13,17,4,5,168,0,1,11,16,1408,19,1,0,0,0,0
16,15,13,10,0,-5,97,0,9,10,19,1479,6,1,1,0,0,0
15,16,10,10,0,4,13,9,5,14,19,295,6,1,1,0,0,0
16,17,15,17,2,281,169,0,1,11,19,1403,6,1,1,0,0,0
14,17,14,17,0,1254,218,6,9,13,19,571,16,1,0,0,0,0
16,15,15,15,0,2096,166,0,8,11,19,1090,7,1,1,0,0,0
10,17,13,11,3,5,56,2,9,11,19,957,14,1,1,0,0,0
16,17,13,10,3,-3,98,1,9,13,19,293,6,1,1,0,0,0
14,17,14,13,0,0,46,0,9,13,19,533,14,1,0,0,0,0
16,17,15,17,2,1,7,9,6,10,19,831,13,3,0,0,0,0
11,17,13,17,2,0,49,9,9,11,19,1471,13,1,0,0,0,0
14,17,14,17,5,-1,39,7,9,13,19,577,2,3,0,0,0,0
14,17,14,17,2,-3,66,0,0,13,16,612,14,8,0,0,0,0
14,17,14,17,0,2,22,3,9,13,19,559,9,1,0,0,0,0
15,15,14,16,0,9,27,9,6,13,16,910,2,5,0,0,0,0
16,11,13,17,7,4,0,0,5,13,19,325,5,3,0,0,0,0
16,10,17,15,1,2821,217,0,1,13,19,1217,7,1,1,0,0,0
10,17,13,17,2,2,168,0,7,12,19,861,2,1,0,0,0,0
14,17,13,10,0,-2,48,0,9,11,19,1170,6,1,1,0,0,0
14,17,14,10,0,1,99,0,9,12,19,563,6,1,1,0,0,0
10,17,13,17,4,545,164,0,1,11,19,967,11,6,0,0,101,1
14,17,13,11,2,4,57,4,9,11,19,829,14,1,0,0,0,0
15,15,15,16,0,8,50,9,9,11,19,1355,10,1,0,0,0,0
13,13,13,10,0,5,170,9,9,11,19,266,13,1,0,0,0,0
15,16,13,16,0,0,97,9,9,11,19,1203,6,1,1,0,0,0
10,17,16,17,7,7,82,0,1,12,19,903,1,8,0,0,0,0
10,17,13,17,2,2,110,0,9,10,19,849,6,1,1,0,0,0
16,17,13,17,2,3,98,0,9,10,19,1170,6,1,1,0,0,0
14,17,13,11,0,23,30,2,8,11,19,908,16,1,0,0,104,1
16,17,13,17,2,2,67,0,0,12,16,110,2,3,0,0,0,0
14,11,14,15,0,2581,37,6,9,13,19,590,10,1,0,0,0,0
14,17,14,17,3,3,97,4,2,12,19,515,12,1,0,0,0,0
14,17,14,17,2,2,17,7,9,12,19,555,2,1,0,0,0,0
14,17,13,17,8,-3,15,3,9,11,19,1260,6,1,1,0,0,0
14,17,13,17,2,5,158,7,8,13,19,536,18,1,0,0,0,0
14,17,13,10,0,1,97,0,9,10,19,1234,6,1,1,0,0,0
16,11,15,12,0,5,167,8,7,11,19,1299,7,1,1,0,0,0
14,11,15,17,9,1760,168,9,0,13,19,70,10,4,0,0,0,0
13,15,14,13,0,-1,49,0,9,11,19,841,6,1,1,0,0,0
16,17,13,17,4,0,213,0,0,11,16,1021,11,1,0,0,0,0
14,17,17,12,0,827,98,0,9,13,19,1138,6,1,1,0,0,0
14,17,13,17,2,4,10,4,8,13,19,548,9,7,0,0,0,0
14,17,14,17,2,3,13,0,5,13,19,513,10,7,0,0,0,0
14,17,17,17,2,-1,17,7,1,12,19,73,2,3,0,0,0,0
15,16,15,10,0,-2,50,0,1,11,19,180,6,1,1,0,0,0
11,17,15,17,4,6,173,0,1,11,19,1393,10,1,0,0,0,0
10,11,15,11,0,7,46,9,1,11,2,1314,10,1,0,0,0,0
14,15,14,17,0,2677,142,0,1,13,19,923,7,1,0,0,0,0
14,15,14,15,0,2828,17,6,1,13,19,618,14,1,0,0,0,0
15,16,13,16,0,1,97,0,1,14,19,1362,6,1,1,0,0,0
10,11,13,15,7,1712,54,9,1,11,20,1361,10,17,0,0,0,0
14,17,13,17,5,-2,110,7,9,10,2,57,9,1,0,0,0,0
14,17,14,17,2,1,234,6,9,13,19,584,10,1,0,0,0,0
15,16,11,16,0,2657,45,9,2,11,19,305,14,1,0,0,0,0
14,17,13,17,2,-1,138,0,1,13,19,667,10,1,0,0,0,0
14,17,14,17,7,1,76,0,0,13,19,550,7,1,1,0,0,0
14,11,14,10,0,4,16,8,8,13,19,558,9,10,0,0,0,0
11,17,15,17,2,1,59,7,1,11,19,814,10,2,0,0,0,0
14,17,14,17,7,-1,39,0,0,13,2,593,12,1,0,0,0,0
14,11,14,11,0,6,98,3,7,13,19,591,11,1,0,0,0,0
15,16,10,16,0,7,9,9,1,13,19,1531,19,1,0,0,0,0
14,11,14,15,0,2314,17,4,9,13,19,1275,9,2,0,0,0,0
10,15,13,10,0,3,97,0,9,11,19,301,6,1,1,0,0,0
14,17,13,17,2,1,97,0,9,10,19,1116,6,1,1,0,0,0
14,17,13,17,2,0,42,7,3,11,3,551,2,7,0,0,0,1
16,11,15,15,4,874,218,9,6,13,19,284,13,2,0,0,0,0
14,17,13,11,0,1,53,7,9,11,19,547,18,1,1,0,41,1
10,17,13,17,2,2416,141,0,6,11,19,929,7,1,1,0,0,0
14,17,13,17,7,1,-4,0,9,11,19,95,10,1,0,0,0,0
14,17,14,17,5,0,98,6,9,13,19,493,6,1,1,0,0,0
16,17,13,17,4,1,168,0,6,11,19,309,6,1,1,0,0,0
14,17,14,17,7,3,82,0,0,13,19,97,13,1,0,0,0,0
14,11,14,15,0,6,14,9,9,13,19,426,14,2,0,0,0,0
14,17,14,17,7,1,219,0,2,13,19,496,17,1,0,0,0,0
10,11,13,11,0,2413,41,3,1,11,19,944,11,1,0,0,100,1
16,15,14,10,0,0,96,0,9,14,19,1264,6,1,1,0,0,0
14,15,14,15,0,-1,97,3,9,13,19,1270,6,1,1,0,0,0
14,17,14,17,7,1872,195,3,8,13,19,565,10,1,0,0,0,0
16,11,15,16,0,2341,166,9,1,11,19,1285,6,1,1,0,0,0
14,10,14,10,0,3,51,9,6,13,19,397,7,1,1,0,0,0
16,11,13,10,0,6,95,2,2,11,19,185,7,1,1,0,70,1
14,17,14,17,7,2868,21,7,9,13,19,558,18,1,0,0,0,0
10,11,14,17,9,-1,16,0,0,13,19,1254,11,9,0,0,0,0
14,17,13,17,3,0,99,7,9,11,19,162,6,1,1,0,0,0
15,10,14,16,0,2,13,5,2,14,19,1341,9,2,0,0,0,0
14,17,14,17,7,9,23,7,6,13,19,826,2,3,0,0,0,0
16,16,13,10,0,-2,168,0,1,11,19,1145,6,1,1,0,0,0
15,16,11,16,0,0,52,9,9,11,19,1450,6,1,1,0,0,0
14,11,14,17,0,2022,149,0,9,13,19,521,7,1,1,0,0,0
16,17,13,17,2,2,97,0,9,10,19,1384,6,1,1,0,0,0
16,17,16,17,9,360,214,0,0,13,3,1174,3,11,0,0,0,0
14,17,13,17,5,0,18,6,9,12,11,854,10,1,0,0,0,0
10,17,13,17,7,2502,168,3,9,13,20,997,21,1,0,0,0,0
14,17,13,17,2,-2,147,0,3,10,19,541,4,17,0,0,0,0
14,17,17,17,2,-2,59,5,9,11,19,211,7,1,0,0,0,0
14,17,13,11,0,1,56,1,9,12,19,35,9,1,0,0,0,0
13,15,15,10,0,1258,44,0,9,11,19,1415,6,1,1,0,0,0
14,17,13,17,2,2,111,7,9,11,19,557,7,1,1,0,0,0
14,17,14,11,2,1,98,7,9,12,19,506,10,1,1,0,0,0
14,17,14,17,7,401,17,0,0,13,19,623,19,1,0,0,0,0
14,17,14,17,7,4,36,0,0,13,16,654,10,6,0,0,0,0
14,17,14,17,0,4,46,6,6,13,19,543,5,1,0,0,0,0
13,11,17,15,0,-2,152,9,1,11,19,20,4,1,0,0,0,0
14,17,14,10,0,1,21,7,9,12,19,1127,6,1,0,0,0,0
10,17,13,11,7,912,128,8,2,11,19,899,7,1,0,0,0,0
16,17,15,10,4,838,169,0,1,11,19,1352,7,1,1,0,0,0
16,17,15,17,4,2,81,0,6,12,19,327,2,5,0,0,0,0
16,17,15,17,4,4,168,0,6,11,2,1417,10,4,0,0,0,0
15,17,15,16,0,2,55,9,4,11,2,1350,6,1,0,0,0,0
10,17,13,11,7,5,60,8,2,13,19,891,16,21,0,0,0,0
15,13,15,16,0,2486,168,9,1,11,19,904,10,1,0,0,0,0
15,16,11,16,0,-4,16,0,1,11,19,295,6,1,1,0,0,0
16,11,13,16,0,2,95,8,7,14,19,1280,14,2,0,0,0,0
10,17,15,17,4,2714,167,0,0,13,19,981,3,4,0,0,0,0
16,17,13,17,2,4,98,9,2,14,19,383,2,2,0,0,0,0
14,17,14,17,7,6,22,0,2,13,19,631,10,1,0,0,0,0
14,11,13,17,7,209,142,9,9,13,19,87,11,1,0,0,0,0
10,11,13,17,4,11,15,0,6,11,19,918,12,7,0,0,102,1
14,17,14,13,0,4,61,0,9,11,19,648,6,1,1,0,0,0
16,11,15,17,0,2680,169,1,9,11,19,937,13,1,0,0,0,0
15,16,13,16,0,3,98,9,6,11,19,302,2,2,0,0,0,0
10,11,13,11,0,2192,168,3,6,11,19,911,7,1,1,0,0,0
16,17,16,17,7,1648,78,0,0,13,16,1454,8,6,0,0,0,0
14,11,14,15,0,-4,17,9,8,13,19,1276,10,2,0,0,0,0
14,16,14,15,0,4,34,3,2,13,19,420,14,2,0,0,0,0
14,17,14,17,5,3,12,7,8,13,19,549,11,3,0,0,0,0
13,17,13,17,7,445,215,0,0,13,19,953,10,3,0,0,0,0
15,16,13,15,0,1,139,6,1,13,19,1139,7,1,1,0,0,0
11,17,13,17,2,3,97,7,9,10,2,1430,6,1,0,0,0,0
14,11,13,17,2,2918,214,3,8,13,19,569,14,1,0,0,0,0
14,11,13,17,2,-1,97,9,9,12,19,1253,13,2,0,0,0,0
14,17,14,10,0,2226,98,0,9,13,19,1281,6,1,1,0,0,0
10,17,13,17,7,2461,77,3,6,12,19,869,2,14,0,0,0,0
14,13,14,10,0,2,97,0,9,14,19,1356,6,1,1,0,0,0
14,11,14,16,0,3,96,5,9,13,19,246,6,2,1,0,0,0
16,11,13,17,0,2325,49,0,1,11,19,1386,6,1,1,0,0,0
16,11,13,15,0,166,168,0,9,11,19,1104,6,1,1,0,0,0
14,17,14,11,0,1,153,4,9,10,19,495,10,1,0,0,0,0
14,17,13,17,2,-1,97,6,9,11,19,557,6,1,1,0,0,0
14,11,14,10,0,2,105,6,9,14,19,1145,6,1,1,0,0,0
16,11,13,12,3,1284,168,9,1,13,19,314,7,2,0,0,0,0
15,16,15,12,0,-6,48,9,9,11,19,288,6,1,1,0,0,0
15,11,15,11,0,2598,48,9,1,11,19,1391,14,1,0,0,0,0
10,17,13,17,7,1,71,0,0,10,3,1020,4,12,0,0,0,0
14,17,14,17,0,-1,111,0,9,11,19,535,6,1,1,0,0,0
14,11,10,15,0,2792,217,0,0,13,19,953,19,1,0,0,0,0
10,17,13,17,2,2,169,0,9,11,3,991,21,1,0,0,0,0
14,17,13,17,2,4,20,7,5,11,19,862,10,1,0,0,0,0
14,13,13,17,0,1,53,9,9,11,19,1206,6,1,1,0,0,0
14,15,14,10,0,2612,18,6,8,13,19,891,9,1,0,0,0,0
14,17,14,10,0,2491,223,3,9,13,19,612,18,1,0,0,0,0
10,17,13,17,2,-1,109,0,1,11,11,1432,6,1,1,0,0,0
16,15,13,10,0,8,166,0,0,10,19,1278,6,1,0,0,0,0
10,17,14,17,7,4,39,0,1,11,19,250,3,8,0,0,73,1
14,17,13,17,3,1,61,7,9,11,19,232,10,1,0,0,0,0
15,16,15,16,0,0,79,5,1,10,19,1407,6,1,1,0,0,0
15,16,15,16,0,2,45,9,1,11,19,270,2,2,0,0,0,0
14,11,14,10,0,2431,142,3,7,13,19,1343,7,2,1,0,0,0
14,11,13,11,8,1559,58,3,6,11,19,1395,10,3,0,0,0,0
10,11,15,11,0,2860,47,9,1,11,19,163,10,4,0,0,0,0
14,11,14,11,0,5,37,6,9,13,19,618,9,1,0,0,0,0
13,11,13,11,0,2,59,9,6,11,19,267,10,1,0,0,0,0
14,17,13,17,3,-1,112,7,9,11,3,492,6,1,0,0,0,0
14,17,14,17,7,1,83,0,0,13,19,904,2,10,0,0,0,0
16,17,13,17,4,1,11,9,9,13,19,884,11,1,0,0,0,0
16,17,13,17,0,3,49,2,6,11,19,89,10,1,0,0,0,0
15,16,15,16,0,3,15,9,1,11,19,291,10,4,0,0,0,0
14,11,14,15,0,1,16,7,9,13,2,565,11,1,0,0,0,0
15,16,15,16,4,1297,170,9,1,11,19,1389,3,11,0,0,0,0
10,17,13,17,7,3,98,7,8,12,19,261,9,2,0,0,0,0
10,17,13,11,3,0,40,0,9,11,19,952,6,1,1,0,102,1
16,17,15,17,4,0,169,0,3,11,19,1414,6,1,1,0,0,0
10,17,13,10,2,8,51,3,1,13,19,129,10,5,0,0,0,0
14,17,13,17,3,-2,98,0,6,11,19,1329,7,2,1,0,0,0
16,17,13,17,4,318,169,0,6,13,19,103,10,6,0,0,0,0
14,17,13,17,2,5,137,9,8,13,19,484,5,3,0,0,0,0
14,17,14,17,0,-1,93,5,6,13,19,484,12,1,0,0,78,1
16,17,13,17,4,0,107,8,6,11,19,110,13,3,0,0,0,0
11,17,13,17,2,2,145,7,6,11,19,199,2,3,0,0,0,0
14,11,14,16,0,1,55,9,9,11,19,540,6,1,1,0,0,0
14,11,14,15,0,2446,34,3,5,13,19,430,5,2,0,0,0,0
16,17,13,12,0,-3,97,0,9,11,19,1179,6,1,1,0,0,0
16,17,13,17,2,0,71,0,6,10,3,1306,2,7,0,0,0,0
10,11,13,17,4,886,163,0,1,13,19,265,5,4,0,0,0,0
10,17,13,11,3,2501,169,3,9,11,19,1373,7,1,1,0,0,0
10,17,13,17,2,4,146,7,2,11,19,236,10,2,0,0,0,0
14,17,14,10,0,1595,227,0,9,13,19,590,7,1,1,0,0,0
14,17,14,17,0,1,59,0,9,11,19,290,6,1,1,0,0,0
10,17,13,17,2,-1,52,0,9,11,11,606,16,1,0,0,0,0
14,11,14,16,0,4,17,6,9,13,19,62,9,1,0,0,0,0
16,17,13,17,0,1635,79,9,1,11,19,237,7,1,1,0,0,0
14,11,14,10,0,0,96,4,9,14,19,1230,6,1,1,0,0,0
14,17,13,17,2,-1,112,4,9,11,19,109,13,1,0,0,0,0
11,17,13,11,2,6,55,7,1,11,2,1345,2,1,0,0,0,0
14,17,13,13,1,-1,56,5,9,11,11,67,13,1,0,0,0,0
10,17,17,11,0,2,152,0,9,11,2,1379,13,1,1,0,0,0
14,17,14,17,7,5,18,0,6,13,19,503,5,3,0,0,0,0
14,11,14,15,0,0,96,6,1,13,19,1290,19,18,0,0,0,0
16,15,13,11,0,591,212,0,4,13,19,939,7,1,1,0,0,0
16,17,15,17,4,2436,170,9,1,11,19,170,11,3,0,0,0,0
15,11,10,13,0,1429,130,0,0,13,19,1268,7,1,1,0,0,0
14,17,14,17,2,851,199,0,9,13,19,1265,7,2,0,0,0,0
11,17,15,17,3,844,169,9,6,11,19,1390,7,1,1,0,0,0
15,13,17,16,0,1,169,0,9,11,19,246,6,1,1,0,0,0
15,16,14,16,0,-1,55,0,2,13,19,1338,6,1,1,0,0,0
14,17,14,17,2,2,98,1,9,13,19,516,10,1,0,0,0,0
14,11,14,17,8,7,39,3,8,13,19,841,2,4,0,0,0,0
16,17,15,17,7,3,166,0,0,11,19,983,7,1,1,0,0,0
16,11,13,15,0,782,212,3,7,13,19,1108,7,1,1,0,0,0
16,17,15,17,4,2,168,0,0,11,1,1406,3,9,0,0,0,0
10,17,13,17,2,1,218,0,1,11,11,985,12,1,0,0,0,0
14,17,14,10,0,2264,97,6,9,13,19,1239,14,1,0,0,0,0
11,17,15,11,0,1,59,7,9,11,19,1380,6,1,1,0,0,0
16,17,16,17,2,2,80,0,9,13,19,116,13,1,0,0,0,0
14,17,13,17,2,-2,97,4,9,13,19,541,10,1,0,0,0,0
14,17,13,17,2,4,78,7,2,12,19,17,10,3,0,0,0,0
13,17,13,11,2,5,46,8,1,11,19,965,11,1,0,0,100,1
14,17,13,11,3,6,55,2,7,11,19,543,10,1,1,0,72,1
16,17,13,17,0,2599,171,3,8,13,19,351,7,1,1,0,0,0
14,17,14,11,7,1,57,1,9,12,19,616,15,1,0,0,0,0
14,17,14,15,2,2,96,4,9,11,19,508,11,1,0,0,0,0
14,11,14,15,0,4,23,3,9,13,19,1196,9,1,0,0,0,0
11,17,15,17,4,830,170,3,1,11,19,1382,7,1,1,0,0,0
14,17,14,11,0,3,56,0,9,10,19,591,6,1,1,0,0,0
14,15,14,15,0,2884,217,0,0,13,19,869,18,4,0,0,0,0
16,17,13,17,7,2922,145,3,4,13,19,969,13,1,0,0,0,0
14,17,13,17,7,3,71,0,0,12,16,869,2,9,0,0,0,0
16,17,13,17,9,2865,167,0,0,11,19,995,8,1,0,0,0,0
15,16,13,16,0,1305,46,9,3,11,19,1494,10,1,0,0,0,0
15,16,14,16,0,8,16,0,0,13,19,895,3,3,0,0,0,0
14,15,14,15,0,6,97,9,5,13,19,282,7,2,1,0,0,0
10,17,15,17,0,1394,58,0,0,13,19,748,18,1,0,0,0,0
10,17,13,17,3,10,137,0,2,11,19,220,10,1,0,0,0,0
14,17,13,17,2,0,105,0,9,10,11,563,6,1,1,0,0,0
16,17,15,17,0,-1,99,0,9,11,19,1442,6,1,1,0,0,0
14,17,13,17,2,-2,112,6,9,11,19,1208,6,1,1,0,0,0
10,17,13,17,7,2210,216,3,9,13,19,777,20,1,0,0,0,0
10,17,13,17,7,11,117,0,2,11,19,946,18,5,0,0,100,1
16,17,13,10,0,0,98,1,9,11,19,247,6,1,1,0,0,0
14,17,13,17,2,1,93,4,8,14,19,259,9,3,0,0,0,0
16,17,15,13,4,1254,168,0,1,11,19,1306,6,1,1,0,0,0
10,17,13,17,2,-1,163,0,9,12,19,104,11,1,0,0,0,0
16,17,17,17,2,1,110,0,9,11,19,52,6,1,1,0,0,0
10,11,15,10,0,732,45,9,1,11,19,942,7,1,1,0,99,1
14,17,14,17,2,4,17,7,9,13,19,877,2,7,0,0,0,0
14,15,14,10,0,2,98,6,9,14,19,1272,6,1,1,0,0,0
15,11,17,15,0,2351,54,3,9,13,19,390,10,15,0,0,0,0
16,17,12,11,3,1189,170,0,3,13,19,260,7,2,0,0,0,0
11,11,15,11,3,0,169,0,9,11,19,1359,6,1,1,0,0,0
10,17,13,11,0,2683,141,3,9,11,19,103,16,1,0,0,0,0
14,17,14,17,7,2864,220,0,6,13,19,993,18,3,0,0,0,0
14,17,14,17,2,1214,99,0,9,13,19,1175,6,1,0,0,0,0
14,17,14,17,0,3,46,6,9,13,19,592,9,4,0,0,0,0
15,16,15,16,0,5,45,9,1,11,19,1459,19,1,0,0,0,0
14,17,13,17,3,2,110,7,9,12,19,888,6,1,0,0,0,0
10,17,13,17,2,0,70,0,1,11,16,600,17,1,0,0,0,0
16,17,12,17,9,379,162,0,0,11,19,940,5,4,0,0,0,0
14,11,13,10,0,2383,149,5,9,13,19,550,19,1,0,0,0,0
15,16,14,16,0,2354,14,3,6,13,19,388,11,4,0,0,0,0
15,16,14,16,0,6,51,9,9,13,19,133,16,1,0,0,0,0
14,17,14,11,0,1,163,6,9,13,19,550,18,1,0,0,0,0
14,11,14,15,0,2437,50,0,9,13,11,1099,10,1,0,0,0,0
14,15,10,17,0,5,52,9,9,12,19,884,6,1,0,0,0,0
14,17,13,17,7,4,151,9,1,13,19,835,19,1,0,0,0,0
14,11,12,12,0,4,55,0,9,14,19,555,6,1,1,0,0,0
16,11,15,17,0,-2,167,0,1,11,16,1322,6,1,1,0,0,0
14,17,13,17,7,2545,201,0,0,13,19,987,17,1,0,0,0,0
16,17,13,17,9,3,64,0,2,11,19,940,13,4,0,0,102,1
10,15,13,15,0,1684,168,9,3,11,19,720,7,1,0,0,40,0
16,17,15,17,4,922,170,0,1,11,16,1304,10,7,0,0,0,0
14,17,14,15,0,2255,229,0,9,13,19,568,7,1,0,0,0,0
14,11,14,11,0,2540,55,8,5,13,19,527,7,1,0,0,0,0
15,16,15,16,0,-3,169,0,1,11,19,1460,7,7,1,0,0,0
15,16,15,16,0,3,169,4,7,11,19,1402,6,1,1,0,0,0
16,17,13,17,2,4,75,0,0,10,19,75,2,8,0,0,0,0
16,17,13,17,2,2324,169,0,9,11,19,1365,7,1,1,0,0,0
15,16,15,16,0,-1,99,4,9,14,19,1362,6,1,0,0,0,0
14,17,13,17,3,1258,218,0,0,13,19,1293,7,1,1,0,0,0
10,17,16,17,5,-1,79,0,0,10,16,916,4,1,0,0,0,0
15,16,13,16,0,3,98,9,1,11,19,1387,6,1,1,0,0,0
15,16,13,16,0,4,10,9,5,14,19,442,3,2,0,0,0,0
14,17,14,17,2,1243,-5,3,9,13,20,628,14,1,0,0,0,0
10,11,13,17,7,2330,218,0,5,13,19,840,7,2,0,0,0,0
10,17,13,17,2,0,110,0,1,11,19,60,14,1,0,0,0,0
14,11,14,15,2,2,9,7,9,13,19,1199,10,3,0,0,0,0
16,11,13,15,0,3007,168,0,1,13,19,1239,7,1,0,0,0,0
15,16,10,16,0,2397,51,9,6,11,19,693,7,1,1,0,0,0
14,17,14,17,3,4,56,7,9,11,19,498,10,1,0,0,0,0
15,15,14,16,0,8,15,9,9,13,19,1331,19,1,0,0,0,0
14,17,14,10,0,1,100,4,9,14,19,1131,6,1,1,0,0,0
14,17,13,17,7,0,142,1,3,11,19,627,18,1,0,0,0,0
14,17,14,11,0,3,29,7,8,11,19,592,9,1,0,0,20,1
10,15,15,12,0,13,47,0,1,11,19,1394,6,1,1,0,0,0
16,11,15,17,9,2127,168,0,3,11,19,929,7,1,0,0,0,0
14,17,14,17,7,9,214,0,0,13,19,515,7,2,1,0,0,0
10,17,13,11,0,3,55,7,9,11,19,758,7,1,1,0,0,0
14,17,14,17,0,-2,98,0,9,13,19,1178,6,1,1,0,0,0
16,11,13,13,0,2043,169,3,6,13,19,279,7,1,1,0,0,0
14,17,14,17,9,1537,137,0,0,13,19,964,7,1,1,0,0,0
16,17,15,17,4,-1,162,0,1,11,19,1454,6,1,1,0,0,0
14,17,14,11,0,3,39,6,9,13,19,621,20,1,0,0,0,0
16,11,14,17,0,5,218,0,1,11,19,239,2,3,0,0,0,0
14,11,14,11,0,9,40,9,9,13,19,510,10,1,0,0,0,0
14,11,14,10,0,1620,98,0,7,11,19,240,14,2,0,0,0,0
15,16,14,16,0,-1,8,6,9,13,19,1366,16,2,0,0,0,0
14,11,14,10,0,3,142,6,9,13,19,1152,14,1,0,0,0,0
14,17,14,11,0,-1,55,0,9,13,19,590,6,1,1,0,0,0
15,15,15,12,0,4,43,0,9,11,19,1379,6,1,1,0,0,0
14,17,13,11,7,3,57,3,9,11,11,856,2,1,0,0,0,0
10,11,13,15,0,2634,55,3,9,13,19,43,7,1,1,0,0,0
14,17,13,10,0,5,96,4,9,10,19,1232,6,1,1,0,0,0
15,16,13,16,0,6,14,9,1,12,19,922,1,6,0,0,0,0
14,17,14,17,7,5,140,7,6,11,19,976,10,3,0,0,0,0
15,16,12,16,0,5,97,9,9,14,19,1348,6,1,0,0,0,0
11,17,13,17,3,3,115,7,9,10,19,787,6,1,1,0,0,0
10,17,17,17,5,0,145,0,1,11,11,101,2,1,0,0,0,0
14,15,14,10,0,-5,98,0,9,13,19,1279,6,1,1,0,0,0
14,17,14,17,7,5,220,0,9,13,19,559,11,2,0,0,0,0
16,17,13,17,3,1656,146,0,9,13,19,635,7,1,0,0,0,0
16,17,13,12,2,-4,98,0,5,14,19,1174,6,1,1,0,0,0
15,15,13,16,0,2330,13,0,1,13,19,1379,6,1,1,0,0,0
14,17,14,17,7,2875,80,0,6,13,19,573,0,8,0,0,0,0
13,17,13,17,2,2,16,9,9,11,19,1384,14,1,0,0,0,0
10,15,13,12,0,1306,168,0,0,11,19,1347,7,1,1,0,0,0
16,15,13,17,0,2420,97,9,9,14,19,1229,14,1,0,0,0,0
14,17,13,10,0,1,110,0,9,11,19,559,6,1,1,0,0,0
10,15,14,13,0,1239,50,3,9,13,19,885,7,1,1,0,0,0
14,17,14,17,7,10,39,8,6,13,19,610,2,4,0,0,0,0
16,15,12,10,9,2,171,9,1,11,19,198,10,2,0,0,0,0
16,17,15,17,4,405,168,0,0,11,19,954,7,1,0,0,0,0
11,17,13,11,3,6,150,7,9,11,19,231,10,1,0,0,0,0
14,11,14,15,0,2660,54,3,8,13,19,728,14,1,0,0,0,0
16,17,13,17,4,437,72,0,1,11,19,995,11,14,0,0,0,0
14,11,13,10,0,3,46,9,6,11,19,255,7,1,1,0,39,1
14,17,14,11,0,2513,121,0,1,13,19,968,11,1,0,0,102,1
16,11,13,17,4,7,165,0,1,11,19,910,11,6,0,0,0,0
11,17,13,13,0,0,99,0,9,11,19,1399,6,1,1,0,0,0
14,17,13,17,2,1,97,8,8,11,19,40,10,2,0,0,0,0
14,17,13,10,3,4,102,4,9,14,19,1117,6,1,1,0,0,0
14,11,14,15,0,4,214,0,7,13,19,861,19,4,0,0,0,0
10,17,13,13,0,1561,167,0,9,13,19,987,7,1,1,0,0,0
14,17,14,17,2,-1,18,4,9,14,19,620,6,1,0,0,0,0
14,15,14,17,1,2,13,0,1,13,19,641,11,1,0,0,0,0
14,17,13,11,0,-1,58,0,9,11,19,18,6,1,1,0,0,0
14,17,14,17,7,5,19,0,6,13,16,891,2,4,0,0,0,0
16,13,15,10,0,-8,168,0,1,11,19,1452,7,1,1,0,0,0
15,11,14,15,0,2392,51,3,1,13,19,846,11,1,0,0,0,0
14,17,13,17,8,1642,134,3,9,13,19,29,7,1,0,0,0,0
14,17,13,17,9,2747,123,3,0,13,19,561,13,5,0,0,0,0
14,17,13,17,3,-2,113,0,9,11,19,520,6,1,1,0,0,0
14,17,13,17,2,0,97,4,9,10,19,1318,6,1,1,0,0,0
16,17,15,11,9,10,52,3,1,11,19,900,10,4,0,0,0,0
16,15,13,15,9,2144,168,0,1,13,19,715,7,1,1,0,0,0
16,17,17,10,0,476,213,0,0,12,11,1257,7,1,0,0,0,0
14,17,14,17,2,0,99,4,9,10,19,526,6,1,0,0,0,0
16,11,15,16,0,0,-2,9,6,11,19,117,11,1,0,0,0,0
16,17,13,17,4,-2,168,0,9,10,19,355,7,2,1,0,0,0
10,17,13,17,2,2451,146,0,6,11,16,570,7,1,1,0,0,0
14,17,13,17,2,1,115,0,2,10,16,672,13,1,0,0,0,0
14,17,14,17,7,3,76,7,2,11,2,561,15,1,0,0,100,1
11,15,15,11,0,4,68,9,1,11,19,1416,9,1,0,0,0,0
15,16,15,16,0,2429,166,9,1,11,19,1441,3,1,0,0,0,0
16,17,13,17,7,869,160,0,6,11,16,973,15,1,0,0,100,1
14,11,14,10,0,0,98,4,9,14,19,1137,6,1,1,0,0,0
14,11,13,15,8,809,19,3,6,13,19,194,2,3,0,0,0,0
11,17,13,11,2,0,111,0,9,11,11,1386,6,1,1,0,0,0
16,17,13,10,0,2,168,0,6,11,19,1420,6,1,1,0,0,0
15,16,15,16,0,2,166,9,1,11,19,1406,10,1,0,0,0,0
14,11,14,15,0,3162,215,0,0,13,19,860,7,1,1,0,0,0
10,17,16,11,7,7,58,0,9,11,19,863,19,1,0,0,0,0
14,17,13,17,2,-1,97,0,9,10,19,543,13,1,0,0,0,0
14,11,14,10,0,2059,143,3,9,13,19,1263,7,1,1,0,0,0
16,17,13,17,3,1266,167,0,9,11,19,306,7,1,1,0,0,0
11,17,13,11,5,2,57,9,9,11,20,248,11,1,0,0,0,0
14,17,14,11,0,4,36,6,9,13,19,544,10,1,0,0,0,0
16,11,15,10,0,1230,167,0,9,11,19,1347,7,1,1,0,0,0
15,11,15,15,0,1360,39,9,1,11,19,979,14,1,0,0,0,0
